callConid,clocal_name,clocal_class,call_close_prc,strike,multiplier,put_close_prc,plocal_class,plocal_name,putConid,expiration
523591854,VIX   220720C00150000,VIX,0.0524,150.0,100,120.90,VIX,VIX   220720P00150000,523592515,20/07/2022
554022826,VIX   220720C00160000,VIX,0.0409,160.0,100,130.87,VIX,VIX   220720P00160000,554023339,20/07/2022
554023289,VIX   220720C00170000,VIX,0.0306,170.0,100,140.85,VIX,VIX   220720P00170000,554023359,20/07/2022
554023302,VIX   220720C00180000,VIX,0.0230,180.0,100,150.83,VIX,VIX   220720P00180000,554023397,20/07/2022
528805995,VIX   220817C00010000,VIX,19.07,10.0,100,0.0001,VIX,VIX   220817P00010000,528806168,17/08/2022
568304878,VIX   220817C00010500,VIX,18.57,10.5,100,0.0001,VIX,VIX   220817P00010500,568304910,17/08/2022
528806000,VIX   220817C00011000,VIX,18.07,11.0,100,0.0001,VIX,VIX   220817P00011000,528806177,17/08/2022
568304885,VIX   220817C00011500,VIX,17.57,11.5,100,0.0001,VIX,VIX   220817P00011500,568304917,17/08/2022
528806010,VIX   220817C00012000,VIX,17.07,12.0,100,0.0001,VIX,VIX   220817P00012000,528806187,17/08/2022
568304890,VIX   220817C00012500,VIX,16.57,12.5,100,0.0001,VIX,VIX   220817P00012500,568304927,17/08/2022
528806016,VIX   220817C00013000,VIX,16.08,13.0,100,0.0002,VIX,VIX   220817P00013000,528806192,17/08/2022
568304897,VIX   220817C00013500,VIX,15.58,13.5,100,0.0003,VIX,VIX   220817P00013500,568304931,17/08/2022
528806026,VIX   220817C00014000,VIX,15.08,14.0,100,0.0006,VIX,VIX   220817P00014000,528806202,17/08/2022
568304907,VIX   220817C00014500,VIX,14.58,14.5,100,0.0011,VIX,VIX   220817P00014500,568304937,17/08/2022
528806033,VIX   220817C00015000,VIX,14.08,15.0,100,0.0019,VIX,VIX   220817P00015000,528806210,17/08/2022
528806036,VIX   220817C00016000,VIX,13.09,16.0,100,0.0052,VIX,VIX   220817P00016000,528806215,17/08/2022
528806043,VIX   220817C00017000,VIX,12.10,17.0,100,0.0126,VIX,VIX   220817P00017000,528806216,17/08/2022
528806046,VIX   220817C00018000,VIX,11.12,18.0,100,0.0274,VIX,VIX   220817P00018000,528806221,17/08/2022
528806050,VIX   220817C00019000,VIX,10.15,19.0,100,0.0545,VIX,VIX   220817P00019000,528806227,17/08/2022
528806055,VIX   220817C00020000,VIX,9.20,20.0,100,0.1000,VIX,VIX   220817P00020000,528806230,17/08/2022
528806056,VIX   220817C00021000,VIX,8.30,21.0,100,0.2023,VIX,VIX   220817P00021000,528806233,17/08/2022
528806061,VIX   220817C00022000,VIX,7.48,22.0,100,0.3750,VIX,VIX   220817P00022000,528806236,17/08/2022
528806067,VIX   220817C00023000,VIX,6.75,23.0,100,0.6500,VIX,VIX   220817P00023000,528806240,17/08/2022
528806070,VIX   220817C00024000,VIX,6.08,24.0,100,0.9750,VIX,VIX   220817P00024000,528806245,17/08/2022
528806073,VIX   220817C00025000,VIX,5.51,25.0,100,1.400,VIX,VIX   220817P00025000,528806250,17/08/2022
528806076,VIX   220817C00026000,VIX,5.01,26.0,100,1.900,VIX,VIX   220817P00026000,528806255,17/08/2022
528806081,VIX   220817C00027000,VIX,4.564,27.0,100,2.450,VIX,VIX   220817P00027000,528806257,17/08/2022
528806084,VIX   220817C00028000,VIX,4.167,28.0,100,3.050,VIX,VIX   220817P00028000,528806260,17/08/2022
528806091,VIX   220817C00029000,VIX,3.819,29.0,100,3.700,VIX,VIX   220817P00029000,528806267,17/08/2022
528806094,VIX   220817C00030000,VIX,3.550,30.0,100,4.428,VIX,VIX   220817P00030000,528806270,17/08/2022
528806096,VIX   220817C00032500,VIX,2.929,32.5,100,6.30,VIX,VIX   220817P00032500,528806273,17/08/2022
528806101,VIX   220817C00035000,VIX,2.450,35.0,100,8.31,VIX,VIX   220817P00035000,528806276,17/08/2022
528806106,VIX   220817C00037500,VIX,2.100,37.5,100,10.46,VIX,VIX   220817P00037500,528806283,17/08/2022
528806111,VIX   220817C00040000,VIX,1.800,40.0,100,12.65,VIX,VIX   220817P00040000,528806286,17/08/2022
528806115,VIX   220817C00042500,VIX,1.600,42.5,100,14.94,VIX,VIX   220817P00042500,528806288,17/08/2022
528806118,VIX   220817C00045000,VIX,1.400,45.0,100,17.24,VIX,VIX   220817P00045000,528806293,17/08/2022
528806121,VIX   220817C00047500,VIX,1.250,47.5,100,19.58,VIX,VIX   220817P00047500,528806298,17/08/2022
528806124,VIX   220817C00050000,VIX,1.100,50.0,100,21.92,VIX,VIX   220817P00050000,528806303,17/08/2022
528806130,VIX   220817C00055000,VIX,0.9250,55.0,100,26.74,VIX,VIX   220817P00055000,528806307,17/08/2022
528806135,VIX   220817C00060000,VIX,0.7750,60.0,100,31.57,VIX,VIX   220817P00060000,528806310,17/08/2022
528806136,VIX   220817C00065000,VIX,0.6500,65.0,100,36.43,VIX,VIX   220817P00065000,528806313,17/08/2022
528806141,VIX   220817C00070000,VIX,0.5750,70.0,100,41.35,VIX,VIX   220817P00070000,528806316,17/08/2022
528806147,VIX   220817C00075000,VIX,0.5000,75.0,100,46.26,VIX,VIX   220817P00075000,528806322,17/08/2022
528806150,VIX   220817C00080000,VIX,0.4250,80.0,100,51.17,VIX,VIX   220817P00080000,528806327,17/08/2022
528806153,VIX   220817C00085000,VIX,0.3757,85.0,100,56.11,VIX,VIX   220817P00085000,528806328,17/08/2022
528806156,VIX   220817C00090000,VIX,0.3418,90.0,100,61.06,VIX,VIX   220817P00090000,528806333,17/08/2022
528806162,VIX   220817C00095000,VIX,0.3079,95.0,100,66.01,VIX,VIX   220817P00095000,528806336,17/08/2022
528805988,VIX   220817C00100000,VIX,0.2750,100.0,100,70.96,VIX,VIX   220817P00100000,528806167,17/08/2022
528805998,VIX   220817C00110000,VIX,0.2250,110.0,100,80.89,VIX,VIX   220817P00110000,528806173,17/08/2022
528806005,VIX   220817C00120000,VIX,0.1750,120.0,100,90.81,VIX,VIX   220817P00120000,528806180,17/08/2022
528806015,VIX   220817C00130000,VIX,0.1500,130.0,100,100.76,VIX,VIX   220817P00130000,528806190,17/08/2022
528806021,VIX   220817C00140000,VIX,0.1250,140.0,100,110.71,VIX,VIX   220817P00140000,528806197,17/08/2022
528806031,VIX   220817C00150000,VIX,0.1043,150.0,100,120.66,VIX,VIX   220817P00150000,528806207,17/08/2022
554023419,VIX   220817C00160000,VIX,0.0903,160.0,100,130.62,VIX,VIX   220817P00160000,554023483,17/08/2022
554023449,VIX   220817C00170000,VIX,0.0763,170.0,100,140.58,VIX,VIX   220817P00170000,554023511,17/08/2022
554023461,VIX   220817C00180000,VIX,0.0622,180.0,100,150.54,VIX,VIX   220817P00180000,554023524,17/08/2022
535687316,VIX   220921C00010000,VIX,19.28,10.0,100,0.0001,VIX,VIX   220921P00010000,535687537,21/09/2022
535687330,VIX   220921C00011000,VIX,18.28,11.0,100,0.0001,VIX,VIX   220921P00011000,535687547,21/09/2022
535687341,VIX   220921C00012000,VIX,17.29,12.0,100,0.0004,VIX,VIX   220921P00012000,535687556,21/09/2022
535687353,VIX   220921C00013000,VIX,16.30,13.0,100,0.0014,VIX,VIX   220921P00013000,535687566,21/09/2022
535687361,VIX   220921C00014000,VIX,15.30,14.0,100,0.0038,VIX,VIX   220921P00014000,535687573,21/09/2022
535687374,VIX   220921C00015000,VIX,14.31,15.0,100,0.0092,VIX,VIX   220921P00015000,535687583,21/09/2022
535687381,VIX   220921C00016000,VIX,13.33,16.0,100,0.0201,VIX,VIX   220921P00016000,535687587,21/09/2022
535687386,VIX   220921C00017000,VIX,12.35,17.0,100,0.0398,VIX,VIX   220921P00017000,535687590,21/09/2022
535687395,VIX   220921C00018000,VIX,11.39,18.0,100,0.0730,VIX,VIX   220921P00018000,535687596,21/09/2022
535687398,VIX   220921C00019000,VIX,10.45,19.0,100,0.1250,VIX,VIX   220921P00019000,535687602,21/09/2022
535687404,VIX   220921C00020000,VIX,9.55,20.0,100,0.2250,VIX,VIX   220921P00020000,535687607,21/09/2022
535687410,VIX   220921C00021000,VIX,8.73,21.0,100,0.4000,VIX,VIX   220921P00021000,535687608,21/09/2022
535687416,VIX   220921C00022000,VIX,7.99,22.0,100,0.6500,VIX,VIX   220921P00022000,535687616,21/09/2022
535687421,VIX   220921C00023000,VIX,7.29,23.0,100,0.9500,VIX,VIX   220921P00023000,535687621,21/09/2022
535687430,VIX   220921C00024000,VIX,6.67,24.0,100,1.325,VIX,VIX   220921P00024000,535687626,21/09/2022
535687433,VIX   220921C00025000,VIX,6.15,25.0,100,1.800,VIX,VIX   220921P00025000,535687631,21/09/2022
535687436,VIX   220921C00026000,VIX,5.66,26.0,100,2.300,VIX,VIX   220921P00026000,535687636,21/09/2022
535687447,VIX   220921C00027000,VIX,5.24,27.0,100,2.875,VIX,VIX   220921P00027000,535687643,21/09/2022
535687448,VIX   220921C00028000,VIX,4.818,28.0,100,3.450,VIX,VIX   220921P00028000,535687646,21/09/2022
535687457,VIX   220921C00029000,VIX,4.523,29.0,100,4.150,VIX,VIX   220921P00029000,535687650,21/09/2022
535687460,VIX   220921C00030000,VIX,4.250,30.0,100,4.872,VIX,VIX   220921P00030000,535687656,21/09/2022
535687467,VIX   220921C00032500,VIX,3.590,32.5,100,6.70,VIX,VIX   220921P00032500,535687661,21/09/2022
535687470,VIX   220921C00035000,VIX,3.050,35.0,100,8.65,VIX,VIX   220921P00035000,535687667,21/09/2022
535687472,VIX   220921C00037500,VIX,2.650,37.5,100,10.74,VIX,VIX   220921P00037500,535687670,21/09/2022
535687477,VIX   220921C00040000,VIX,2.350,40.0,100,12.92,VIX,VIX   220921P00040000,535687673,21/09/2022
535687482,VIX   220921C00042500,VIX,2.050,42.5,100,15.11,VIX,VIX   220921P00042500,535687680,21/09/2022
535687487,VIX   220921C00045000,VIX,1.850,45.0,100,17.40,VIX,VIX   220921P00045000,535687685,21/09/2022
535687490,VIX   220921C00047500,VIX,1.650,47.5,100,19.69,VIX,VIX   220921P00047500,535687690,21/09/2022
535687495,VIX   220921C00050000,VIX,1.500,50.0,100,22.02,VIX,VIX   220921P00050000,535687697,21/09/2022
535687496,VIX   220921C00055000,VIX,1.250,55.0,100,26.75,VIX,VIX   220921P00055000,535687700,21/09/2022
535687501,VIX   220921C00060000,VIX,1.050,60.0,100,31.52,VIX,VIX   220921P00060000,535687707,21/09/2022
535687507,VIX   220921C00065000,VIX,0.9000,65.0,100,36.35,VIX,VIX   220921P00065000,535687710,21/09/2022
535687510,VIX   220921C00070000,VIX,0.7750,70.0,100,41.20,VIX,VIX   220921P00070000,535687719,21/09/2022
535687513,VIX   220921C00075000,VIX,0.6750,75.0,100,46.08,VIX,VIX   220921P00075000,535687720,21/09/2022
535687516,VIX   220921C00080000,VIX,0.6000,80.0,100,50.98,VIX,VIX   220921P00080000,535687725,21/09/2022
535687520,VIX   220921C00085000,VIX,0.5250,85.0,100,55.88,VIX,VIX   220921P00085000,535687731,21/09/2022
535687525,VIX   220921C00090000,VIX,0.4738,90.0,100,60.80,VIX,VIX   220921P00090000,535687737,21/09/2022
535687530,VIX   220921C00095000,VIX,0.4245,95.0,100,65.73,VIX,VIX   220921P00095000,535687740,21/09/2022
535687235,VIX   220921C00100000,VIX,0.3753,100.0,100,70.65,VIX,VIX   220921P00100000,535687535,21/09/2022
535687323,VIX   220921C00110000,VIX,0.3000,110.0,100,80.53,VIX,VIX   220921P00110000,535687540,21/09/2022
535687335,VIX   220921C00120000,VIX,0.2500,120.0,100,90.43,VIX,VIX   220921P00120000,535687553,21/09/2022
535687347,VIX   220921C00130000,VIX,0.2014,130.0,100,100.33,VIX,VIX   220921P00130000,535687563,21/09/2022
535687356,VIX   220921C00140000,VIX,0.1739,140.0,100,110.25,VIX,VIX   220921P00140000,535687568,21/09/2022
535687371,VIX   220921C00150000,VIX,0.1465,150.0,100,120.18,VIX,VIX   220921P00150000,535687578,21/09/2022
554023551,VIX   220921C00160000,VIX,0.1190,160.0,100,130.10,VIX,VIX   220921P00160000,554023627,21/09/2022
554023582,VIX   220921C00170000,VIX,0.1000,170.0,100,140.03,VIX,VIX   220921P00170000,554023660,21/09/2022
554023609,VIX   220921C00180000,VIX,0.0810,180.0,100,149.96,VIX,VIX   220921P00180000,554023689,21/09/2022
541668734,VIX   221019C00010000,VIX,19.38,10.0,100,0.0001,VIX,VIX   221019P00010000,541669099,19/10/2022
541668750,VIX   221019C00011000,VIX,18.39,11.0,100,0.0003,VIX,VIX   221019P00011000,541669119,19/10/2022
541668767,VIX   221019C00012000,VIX,17.40,12.0,100,0.0009,VIX,VIX   221019P00012000,541669134,19/10/2022
541668780,VIX   221019C00013000,VIX,16.40,13.0,100,0.0027,VIX,VIX   221019P00013000,541669151,19/10/2022
541668797,VIX   221019C00014000,VIX,15.42,14.0,100,0.0068,VIX,VIX   221019P00014000,541669161,19/10/2022
541668817,VIX   221019C00015000,VIX,14.43,15.0,100,0.0153,VIX,VIX   221019P00015000,541669176,19/10/2022
541668820,VIX   221019C00016000,VIX,13.45,16.0,100,0.0309,VIX,VIX   221019P00016000,541669181,19/10/2022
541668830,VIX   221019C00017000,VIX,12.49,17.0,100,0.0576,VIX,VIX   221019P00017000,541669189,19/10/2022
541668839,VIX   221019C00018000,VIX,11.54,18.0,100,0.1000,VIX,VIX   221019P00018000,541669199,19/10/2022
541668845,VIX   221019C00019000,VIX,10.64,19.0,100,0.2000,VIX,VIX   221019P00019000,541669204,19/10/2022
541668854,VIX   221019C00020000,VIX,9.78,20.0,100,0.3250,VIX,VIX   221019P00020000,541669214,19/10/2022
541668857,VIX   221019C00021000,VIX,9.01,21.0,100,0.5500,VIX,VIX   221019P00021000,541669223,19/10/2022
541668869,VIX   221019C00022000,VIX,8.26,22.0,100,0.8000,VIX,VIX   221019P00022000,541669224,19/10/2022
541668874,VIX   221019C00023000,VIX,7.62,23.0,100,1.150,VIX,VIX   221019P00023000,541669238,19/10/2022
541668884,VIX   221019C00024000,VIX,7.03,24.0,100,1.550,VIX,VIX   221019P00024000,541669241,19/10/2022
541668891,VIX   221019C00025000,VIX,6.51,25.0,100,2.025,VIX,VIX   221019P00025000,541669244,19/10/2022
541668894,VIX   221019C00026000,VIX,6.04,26.0,100,2.550,VIX,VIX   221019P00026000,541669257,19/10/2022
541668904,VIX   221019C00027000,VIX,5.60,27.0,100,3.101,VIX,VIX   221019P00027000,541669260,19/10/2022
541668909,VIX   221019C00028000,VIX,5.21,28.0,100,3.700,VIX,VIX   221019P00028000,541669271,19/10/2022
541668921,VIX   221019C00029000,VIX,4.900,29.0,100,4.387,VIX,VIX   221019P00029000,541669277,19/10/2022
541668929,VIX   221019C00030000,VIX,4.600,30.0,100,5.08,VIX,VIX   221019P00030000,541669281,19/10/2022
541668939,VIX   221019C00032500,VIX,3.938,32.5,100,6.90,VIX,VIX   221019P00032500,541669291,19/10/2022
541668949,VIX   221019C00035000,VIX,3.400,35.0,100,8.84,VIX,VIX   221019P00035000,541669296,19/10/2022
541668954,VIX   221019C00037500,VIX,3.025,37.5,100,10.95,VIX,VIX   221019P00037500,541669301,19/10/2022
541668963,VIX   221019C00040000,VIX,2.650,40.0,100,13.06,VIX,VIX   221019P00040000,541669311,19/10/2022
541668972,VIX   221019C00042500,VIX,2.350,42.5,100,15.24,VIX,VIX   221019P00042500,541669319,19/10/2022
541668983,VIX   221019C00045000,VIX,2.100,45.0,100,17.47,VIX,VIX   221019P00045000,541669320,19/10/2022
541668989,VIX   221019C00047500,VIX,1.900,47.5,100,19.76,VIX,VIX   221019P00047500,541669331,19/10/2022
541669000,VIX   221019C00050000,VIX,1.700,50.0,100,22.04,VIX,VIX   221019P00050000,541669334,19/10/2022
541669011,VIX   221019C00055000,VIX,1.400,55.0,100,26.71,VIX,VIX   221019P00055000,541669340,19/10/2022
541669020,VIX   221019C00060000,VIX,1.200,60.0,100,31.47,VIX,VIX   221019P00060000,541669349,19/10/2022
541669024,VIX   221019C00065000,VIX,1.050,65.0,100,36.29,VIX,VIX   221019P00065000,541669359,19/10/2022
541669034,VIX   221019C00070000,VIX,0.8998,70.0,100,41.10,VIX,VIX   221019P00070000,541669361,19/10/2022
541669044,VIX   221019C00075000,VIX,0.7999,75.0,100,45.97,VIX,VIX   221019P00075000,541669371,19/10/2022
541669054,VIX   221019C00080000,VIX,0.7000,80.0,100,50.83,VIX,VIX   221019P00080000,541669377,19/10/2022
541669065,VIX   221019C00085000,VIX,0.6035,85.0,100,55.70,VIX,VIX   221019P00085000,541669387,19/10/2022
541669074,VIX   221019C00090000,VIX,0.5402,90.0,100,60.60,VIX,VIX   221019P00090000,541669392,19/10/2022
541669079,VIX   221019C00095000,VIX,0.4769,95.0,100,65.50,VIX,VIX   221019P00095000,541669397,19/10/2022
541668520,VIX   221019C00100000,VIX,0.4250,100.0,100,70.42,VIX,VIX   221019P00100000,541669092,19/10/2022
541668740,VIX   221019C00110000,VIX,0.3500,110.0,100,80.27,VIX,VIX   221019P00110000,541669114,19/10/2022
541668762,VIX   221019C00120000,VIX,0.3000,120.0,100,90.15,VIX,VIX   221019P00120000,541669124,19/10/2022
541668777,VIX   221019C00130000,VIX,0.2500,130.0,100,100.03,VIX,VIX   221019P00130000,541669141,19/10/2022
541668792,VIX   221019C00140000,VIX,0.2000,140.0,100,109.91,VIX,VIX   221019P00140000,541669158,19/10/2022
541668810,VIX   221019C00150000,VIX,0.1750,150.0,100,119.82,VIX,VIX   221019P00150000,541669175,19/10/2022
554023709,VIX   221019C00160000,VIX,0.1500,160.0,100,129.72,VIX,VIX   221019P00160000,554023776,19/10/2022
554023733,VIX   221019C00170000,VIX,0.1250,170.0,100,139.63,VIX,VIX   221019P00170000,554023809,19/10/2022
554023757,VIX   221019C00180000,VIX,0.1001,180.0,100,149.53,VIX,VIX   221019P00180000,554023822,19/10/2022
546813377,VIX   221116C00010000,VIX,19.11,10.0,100,0.0001,VIX,VIX   221116P00010000,546813982,16/11/2022
546813417,VIX   221116C00011000,VIX,18.12,11.0,100,0.0005,VIX,VIX   221116P00011000,546814006,16/11/2022
546813454,VIX   221116C00012000,VIX,17.13,12.0,100,0.0016,VIX,VIX   221116P00012000,546814030,16/11/2022
546813484,VIX   221116C00013000,VIX,16.14,13.0,100,0.0042,VIX,VIX   221116P00013000,546814047,16/11/2022
546813519,VIX   221116C00014000,VIX,15.15,14.0,100,0.0101,VIX,VIX   221116P00014000,546814071,16/11/2022
546813549,VIX   221116C00015000,VIX,14.17,15.0,100,0.0215,VIX,VIX   221116P00015000,546814099,16/11/2022
546813564,VIX   221116C00016000,VIX,13.20,16.0,100,0.0417,VIX,VIX   221116P00016000,546814105,16/11/2022
546813586,VIX   221116C00017000,VIX,12.25,17.0,100,0.0750,VIX,VIX   221116P00017000,546814117,16/11/2022
546813592,VIX   221116C00018000,VIX,11.33,18.0,100,0.1500,VIX,VIX   221116P00018000,546814127,16/11/2022
546813616,VIX   221116C00019000,VIX,10.47,19.0,100,0.2750,VIX,VIX   221116P00019000,546814147,16/11/2022
546813631,VIX   221116C00020000,VIX,9.65,20.0,100,0.4500,VIX,VIX   221116P00020000,546814153,16/11/2022
546813645,VIX   221116C00021000,VIX,8.91,21.0,100,0.7000,VIX,VIX   221116P00021000,546814173,16/11/2022
546813657,VIX   221116C00022000,VIX,8.22,22.0,100,1.0000,VIX,VIX   221116P00022000,546814177,16/11/2022
546813674,VIX   221116C00023000,VIX,7.63,23.0,100,1.400,VIX,VIX   221116P00023000,546814197,16/11/2022
546813684,VIX   221116C00024000,VIX,7.06,24.0,100,1.825,VIX,VIX   221116P00024000,546814207,16/11/2022
546813694,VIX   221116C00025000,VIX,6.55,25.0,100,2.300,VIX,VIX   221116P00025000,546814224,16/11/2022
546813713,VIX   221116C00026000,VIX,6.11,26.0,100,2.850,VIX,VIX   221116P00026000,546814234,16/11/2022
546813723,VIX   221116C00027000,VIX,5.67,27.0,100,3.400,VIX,VIX   221116P00027000,546814252,16/11/2022
546813730,VIX   221116C00028000,VIX,5.32,28.0,100,4.050,VIX,VIX   221116P00028000,546814264,16/11/2022
546813747,VIX   221116C00029000,VIX,4.984,29.0,100,4.700,VIX,VIX   221116P00029000,546814289,16/11/2022
546813756,VIX   221116C00030000,VIX,4.700,30.0,100,5.41,VIX,VIX   221116P00030000,546814299,16/11/2022
546813771,VIX   221116C00032500,VIX,4.050,32.5,100,7.23,VIX,VIX   221116P00032500,546814312,16/11/2022
546813776,VIX   221116C00035000,VIX,3.550,35.0,100,9.21,VIX,VIX   221116P00035000,546814326,16/11/2022
546813795,VIX   221116C00037500,VIX,3.100,37.5,100,11.24,VIX,VIX   221116P00037500,546814342,16/11/2022
546813801,VIX   221116C00040000,VIX,2.750,40.0,100,13.36,VIX,VIX   221116P00040000,546814354,16/11/2022
546813816,VIX   221116C00042500,VIX,2.450,42.5,100,15.54,VIX,VIX   221116P00042500,546814369,16/11/2022
546813831,VIX   221116C00045000,VIX,2.200,45.0,100,17.77,VIX,VIX   221116P00045000,546814382,16/11/2022
546813843,VIX   221116C00047500,VIX,2.000,47.5,100,20.04,VIX,VIX   221116P00047500,546814399,16/11/2022
546813849,VIX   221116C00050000,VIX,1.800,50.0,100,22.32,VIX,VIX   221116P00050000,546814408,16/11/2022
546813866,VIX   221116C00055000,VIX,1.500,55.0,100,26.97,VIX,VIX   221116P00055000,546814428,16/11/2022
546813876,VIX   221116C00060000,VIX,1.275,60.0,100,31.70,VIX,VIX   221116P00060000,546814442,16/11/2022
546813891,VIX   221116C00065000,VIX,1.100,65.0,100,36.48,VIX,VIX   221116P00065000,546814459,16/11/2022
546813897,VIX   221116C00070000,VIX,0.9500,70.0,100,41.28,VIX,VIX   221116P00070000,546814471,16/11/2022
546813912,VIX   221116C00075000,VIX,0.8500,75.0,100,46.14,VIX,VIX   221116P00075000,546814477,16/11/2022
546813924,VIX   221116C00080000,VIX,0.7500,80.0,100,50.99,VIX,VIX   221116P00080000,546814496,16/11/2022
546813936,VIX   221116C00085000,VIX,0.6500,85.0,100,55.84,VIX,VIX   221116P00085000,546814506,16/11/2022
546813952,VIX   221116C00090000,VIX,0.5750,90.0,100,60.72,VIX,VIX   221116P00090000,546814531,16/11/2022
546813962,VIX   221116C00095000,VIX,0.5250,95.0,100,65.62,VIX,VIX   221116P00095000,546814537,16/11/2022
546813091,VIX   221116C00100000,VIX,0.4750,100.0,100,70.53,VIX,VIX   221116P00100000,546813979,16/11/2022
546813392,VIX   221116C00110000,VIX,0.3753,110.0,100,80.33,VIX,VIX   221116P00110000,546813992,16/11/2022
546813432,VIX   221116C00120000,VIX,0.3245,120.0,100,90.19,VIX,VIX   221116P00120000,546814017,16/11/2022
546813471,VIX   221116C00130000,VIX,0.2737,130.0,100,100.04,VIX,VIX   221116P00130000,546814037,16/11/2022
546813501,VIX   221116C00140000,VIX,0.2229,140.0,100,109.90,VIX,VIX   221116P00140000,546814060,16/11/2022
546813538,VIX   221116C00150000,VIX,0.1753,150.0,100,119.76,VIX,VIX   221116P00150000,546814087,16/11/2022
554023839,VIX   221116C00160000,VIX,0.1493,160.0,100,129.64,VIX,VIX   221116P00160000,554023917,16/11/2022
554023864,VIX   221116C00170000,VIX,0.1233,170.0,100,139.52,VIX,VIX   221116P00170000,554023932,16/11/2022
554023887,VIX   221116C00180000,VIX,0.0973,180.0,100,149.40,VIX,VIX   221116P00180000,554023962,16/11/2022
552978785,VIX   221221C00010000,VIX,18.47,10.0,100,0.0007,VIX,VIX   221221P00010000,552979173,21/12/2022
552978805,VIX   221221C00011000,VIX,17.49,11.0,100,0.0022,VIX,VIX   221221P00011000,552979198,21/12/2022
552978821,VIX   221221C00012000,VIX,16.50,12.0,100,0.0059,VIX,VIX   221221P00012000,552979215,21/12/2022
552978836,VIX   221221C00013000,VIX,15.52,13.0,100,0.0135,VIX,VIX   221221P00013000,552979230,21/12/2022
552978856,VIX   221221C00014000,VIX,14.55,14.0,100,0.0278,VIX,VIX   221221P00014000,552979239,21/12/2022
552978876,VIX   221221C00015000,VIX,13.59,15.0,100,0.0524,VIX,VIX   221221P00015000,552979251,21/12/2022
552978891,VIX   221221C00016000,VIX,12.64,16.0,100,0.0915,VIX,VIX   221221P00016000,552979257,21/12/2022
552978894,VIX   221221C00017000,VIX,11.71,17.0,100,0.1500,VIX,VIX   221221P00017000,552979260,21/12/2022
552978906,VIX   221221C00018000,VIX,10.82,18.0,100,0.2500,VIX,VIX   221221P00018000,552979268,21/12/2022
552978915,VIX   221221C00019000,VIX,9.98,19.0,100,0.4000,VIX,VIX   221221P00019000,552979275,21/12/2022
552978924,VIX   221221C00020000,VIX,9.25,20.0,100,0.6500,VIX,VIX   221221P00020000,552979280,21/12/2022
552978930,VIX   221221C00021000,VIX,8.56,21.0,100,0.9500,VIX,VIX   221221P00021000,552979285,21/12/2022
552978941,VIX   221221C00022000,VIX,7.92,22.0,100,1.300,VIX,VIX   221221P00022000,552979295,21/12/2022
552978948,VIX   221221C00023000,VIX,7.36,23.0,100,1.725,VIX,VIX   221221P00023000,552979299,21/12/2022
552978960,VIX   221221C00024000,VIX,6.85,24.0,100,2.200,VIX,VIX   221221P00024000,552979302,21/12/2022
552978970,VIX   221221C00025000,VIX,6.38,25.0,100,2.725,VIX,VIX   221221P00025000,552979308,21/12/2022
552978979,VIX   221221C00026000,VIX,5.97,26.0,100,3.300,VIX,VIX   221221P00026000,552979319,21/12/2022
552978985,VIX   221221C00027000,VIX,5.58,27.0,100,3.900,VIX,VIX   221221P00027000,552979325,21/12/2022
552978994,VIX   221221C00028000,VIX,5.20,28.0,100,4.503,VIX,VIX   221221P00028000,552979336,21/12/2022
552978999,VIX   221221C00029000,VIX,4.900,29.0,100,5.19,VIX,VIX   221221P00029000,552979347,21/12/2022
552979008,VIX   221221C00030000,VIX,4.600,30.0,100,5.88,VIX,VIX   221221P00030000,552979356,21/12/2022
552979018,VIX   221221C00032500,VIX,4.000,32.5,100,7.75,VIX,VIX   221221P00032500,552979360,21/12/2022
552979028,VIX   221221C00035000,VIX,3.500,35.0,100,9.72,VIX,VIX   221221P00035000,552979375,21/12/2022
552979035,VIX   221221C00037500,VIX,3.100,37.5,100,11.78,VIX,VIX   221221P00037500,552979377,21/12/2022
552979047,VIX   221221C00040000,VIX,2.750,40.0,100,13.90,VIX,VIX   221221P00040000,552979387,21/12/2022
552979053,VIX   221221C00042500,VIX,2.475,42.5,100,16.10,VIX,VIX   221221P00042500,552979395,21/12/2022
552979062,VIX   221221C00045000,VIX,2.225,45.0,100,18.32,VIX,VIX   221221P00045000,552979398,21/12/2022
552979068,VIX   221221C00047500,VIX,2.025,47.5,100,20.58,VIX,VIX   221221P00047500,552979404,21/12/2022
552979078,VIX   221221C00050000,VIX,1.825,50.0,100,22.85,VIX,VIX   221221P00050000,552979415,21/12/2022
552979084,VIX   221221C00055000,VIX,1.550,55.0,100,27.52,VIX,VIX   221221P00055000,552979421,21/12/2022
552979096,VIX   221221C00060000,VIX,1.300,60.0,100,32.20,VIX,VIX   221221P00060000,552979425,21/12/2022
552979105,VIX   221221C00065000,VIX,1.125,65.0,100,36.96,VIX,VIX   221221P00065000,552979435,21/12/2022
552979115,VIX   221221C00070000,VIX,0.9500,70.0,100,41.73,VIX,VIX   221221P00070000,552979440,21/12/2022
552979125,VIX   221221C00075000,VIX,0.8500,75.0,100,46.56,VIX,VIX   221221P00075000,552979445,21/12/2022
552979130,VIX   221221C00080000,VIX,0.7500,80.0,100,51.40,VIX,VIX   221221P00080000,552979455,21/12/2022
552979143,VIX   221221C00085000,VIX,0.6540,85.0,100,56.24,VIX,VIX   221221P00085000,552979458,21/12/2022
